"gameId","playId","playDescription","quarter","down","yardsToGo","possessionTeam","defensiveTeam","yardlineSide","yardlineNumber","gameClock","preSnapHomeScore","preSnapVisitorScore","playNullifiedByPenalty","absoluteYardlineNumber","preSnapHomeTeamWinProbability","preSnapVisitorTeamWinProbability","expectedPoints","offenseFormation","receiverAlignment","playClockAtSnap","passResult","passLength","targetX","targetY","playAction","dropbackType","dropbackDistance","passLocationType","timeToThrow","timeInTackleBox","timeToSack","passTippedAtLine","unblockedPressure","qbSpike","qbKneel","qbSneak","rushLocationType","penaltyYards","prePenaltyYardsGained","yardsGained","homeTeamWinProbabilityAdded","visitorTeamWinProbilityAdded","expectedPointsAdded","isDropback","pff_runConceptPrimary","pff_runConceptSecondary","pff_runPassOption","pff_passCoverage","pff_manZone"
2022091105,1913,"(:09) (Shotgun) R.Burkhead left tackle to IND 49 for 8 yards (Y.Ngakoue).",2,2,10,"HOU","IND","HOU",43,"00:09",10,3,"N",67,0.612615268677473,0.387384731322527,0.308661585266236,"SHOTGUN","2x2",11,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"OUTSIDE_LEFT",NA,8,8,0,0,-0.308661585266236,FALSE,"POWER",NA,1,"Quarters","Zone"
2022103008,2041,"(1:13) (Shotgun) K.Pickett sacked at PHI 20 for -2 yards (M.Williams).",2,3,7,"PIT","PHI","PHI",18,"01:13",21,7,"N",92,0.955116934143007,0.0448830658569932,3.50947776902467,"SHOTGUN","3x1",6,"S",NA,NA,NA,FALSE,"TRADITIONAL",4.26000022888184,"OUTSIDE_LEFT",NA,4.30000019073486,5.184,FALSE,FALSE,FALSE,"0",NA,NA,NA,-2,-2,0.00263190362602472,-0.00263190362602472,-0.992580033082049,TRUE,NA,NA,0,"Cover-3 Seam","Zone"
2022102309,1352,"(12:50) (Shotgun) A.Ekeler left guard for 7 yards, TOUCHDOWN.",2,1,7,"LAC","SEA","SEA",7,"12:50",0,17,"N",17,0.317882359027863,0.682117640972137,5.99784176389221,"SHOTGUN","2x2",14,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"INSIDE_LEFT",NA,7,7,0.00513541325926781,-0.00513541325926781,1.00215823610779,FALSE,"INSIDE ZONE","READ OPTION",1,"Cover-1","Man"
2022092600,1316,"(8:44) (Shotgun) D.Jones pass short right to R.James to NYG 14 for -2 yards (D.Fowler).",2,1,19,"NYG","DAL","NYG",16,"08:44",3,6,"N",94,0.353379927575588,0.646620072424412,-0.068432732950896,"SHOTGUN","2x2",7,"C",-3,97.18,36.41,FALSE,"TRADITIONAL",1.13999998569489,"INSIDE_BOX",1.268,1.26800000667572,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,-2,-2,-0.00342246890068054,0.00342246890068054,-0.600539143197238,TRUE,"POWER",NA,0,"Cover-2","Zone"
2022100904,972,"(14:40) (Shotgun) J.Fields pass incomplete short left to D.Mooney.",2,2,11,"CHI","MIN","CHI",13,"14:40",14,3,"N",97,0.894482627511024,0.105517372488976,-0.61064880900085,"EMPTY","3x2",15,"I",8,93.01,11.98,FALSE,"TRADITIONAL",1.54999995231628,"INSIDE_BOX",2.19,2.19000005722046,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,0,0,0.00986743532121181,-0.00986743532121181,-0.873736202716827,TRUE,NA,NA,0,"Quarters","Zone"
2022100911,636,"(5:20) (No Huddle, Shotgun) K.Murray pass short left to M.Brown to ARZ 36 for 10 yards (D.Slay).",1,1,10,"ARI","PHI","ARI",26,"05:20",0,7,"N",36,0.267194939777255,0.732805060222745,1.37272358778864,"SHOTGUN","2x2",29,"C",3,38.64,46.18,TRUE,"TRADITIONAL",0.920000016689301,"INSIDE_BOX",2.269,2.26900005340576,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,10,10,0.0185757651925087,-0.0185757651925087,0.691315538017079,TRUE,"OUTSIDE ZONE",NA,1,"Cover-3","Zone"
2022100902,2462,"(11:08) (Shotgun) J.Herbert scrambles up the middle to CLV 22 for 12 yards (G.Delpit).",3,1,10,"LAC","CLE","CLE",34,"11:08",21,17,"N",76,0.453309416770935,0.546690583229065,3.98846837040037,"SHOTGUN","2x2",8,"R",NA,NA,NA,TRUE,"SCRAMBLE",1.62000000476837,NA,NA,NA,NA,NA,FALSE,NA,"0",FALSE,"INSIDE_RIGHT",NA,12,12,-0.0243012309074402,0.0243012309074402,0.729607625049539,TRUE,"POWER",NA,0,"Quarters","Zone"
2022091111,665,"(2:29) (Shotgun) J.Herbert pass short right to J.Palmer to LAC 43 for 3 yards (R.Ya-Sin) [M.Crosby].",1,1,10,"LAC","LV","LAC",40,"02:29",3,3,"N",50,0.634565357118845,0.365434642881155,2.23118948377669,"SHOTGUN","2x2",11,"C",3,52.97,1.12,TRUE,"SCRAMBLE",6.53999996185303,"OUTSIDE_RIGHT",5.405,2.5,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,3,3,-0.00211594253778458,0.00211594253778458,-0.309266065480188,TRUE,"OUTSIDE ZONE",NA,0,"Quarters","Zone"
2022101603,3989,"(:59) (No Huddle, Shotgun) M.Ryan pass incomplete short right to A.Pierce (S.Griffin).",4,1,10,"IND","JAX","JAX",44,"00:59",26,27,"N",66,0.729379921096067,0.270620078903933,3.00701952894451,"SHOTGUN","2x2",19,"I",11,77.12,2.54,FALSE,"TRADITIONAL",4.23000001907349,"INSIDE_BOX",2.836,2.83599996566772,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,0,0,-0.0163457503542304,0.0163457503542304,-0.306803067796864,TRUE,NA,NA,0,"Cover-1","Man"
2022100909,1442,"(7:30) (Shotgun) C.Wentz pass incomplete deep right to T.McLaurin.",2,3,15,"WAS","TEN","WAS",33,"07:30",10,7,"N",43,0.530591916292906,0.469408083707094,-0.125605340348557,"SHOTGUN","3x1",3,"I",17,60.24,2.76,FALSE,"TRADITIONAL",3.9300000667572,"INSIDE_BOX",2.97,2.97000002861023,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,0,0,-0.0174496360123158,0.0174496360123158,-1.04952713963576,TRUE,NA,NA,0,"Cover-6 Right","Zone"
2022091110,2531,"(10:02) (Shotgun) P.Mahomes pass short left to J.Fortson for 1 yard, TOUCHDOWN [V.Dimukeje].",3,1,1,"KC","ARI","ARI",1,"10:02",7,23,"N",109,0.0175608131103218,0.982439186889678,6.55095152638387,"SHOTGUN","2x2",14,"C",1,118,45.14,FALSE,"TRADITIONAL",5.38000011444092,"INSIDE_BOX",2.669,2.66899991035461,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,1,1,-0.00564589654095471,0.00564589654095471,0.449048473616131,TRUE,"UNDEFINED",NA,0,"Cover-1","Man"
2022101000,1799,"(1:07) J.Jacobs right tackle to KC 37 for 3 yards (K.Saunders).",2,1,10,"LV","KC","KC",40,"01:07",7,17,"N",50,0.185334790498018,0.814665209501982,3.02624769957038,"I_FORM","1x1",11,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"INSIDE_RIGHT",NA,3,3,-0.00283587351441383,0.00283587351441383,-0.371439678769093,FALSE,"MAN","LEAD",0,"Cover-2","Zone"
2022092502,1490,"(3:33) (Shotgun) M.Ryan sacked at IND 28 for -4 yards (C.Dunlap). FUMBLES (C.Dunlap) [C.Dunlap], touched at IND 27, RECOVERED by KC-L.Sneed at IND 26. L.Sneed to IND 21 for 5 yards (D.Pinter).",2,2,9,"IND","KC","IND",32,"03:33",10,6,"N",78,0.594642091542482,0.405357908457518,1.00543774082325,"SHOTGUN","2x2",13,"S",NA,NA,NA,TRUE,"SCRAMBLE",2.21000003814697,"OUTSIDE_LEFT",NA,2.90000009536743,4.205,FALSE,FALSE,FALSE,"0",NA,NA,NA,-5,-11,-0.161626055836678,0.161626055836678,-5.16365969832987,TRUE,"UNDEFINED",NA,0,"Cover-6 Right","Zone"
2022110609,1667,"(3:46) K.Vaughn up the middle to LA 34 for -1 yards (T.Lewis).",2,2,5,"TB","LA","LA",33,"03:46",3,7,"N",43,0.495114959776402,0.504885040223598,3.30690386058996,"SINGLEBACK","3x1",10,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"OUTSIDE_LEFT",NA,-1,-1,-0.0308833941817284,0.0308833941817284,-0.658014024375007,FALSE,"MAN",NA,0,"Cover-3","Zone"
2022103000,2295,"(14:20) (Shotgun) T.Lawrence pass short right to E.Engram to JAX 43 for 18 yards (K.Jackson).",3,2,9,"JAX","DEN","JAX",25,"14:20",10,7,"N",35,0.580598596483469,0.419401403516531,0.659603296779096,"SHOTGUN","2x2",13,"C",5,39.93,12.63,FALSE,"TRADITIONAL",0.870000004768372,"INSIDE_BOX",1.928,1.92799997329712,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,18,18,0.0488954409956932,-0.0488954409956932,1.84965010383166,TRUE,"OUTSIDE ZONE",NA,0,"Cover-1","Man"
2022091113,3601,"(4:03) (No Huddle, Shotgun) C.Rush sacked at TB 42 for -10 yards (D.White).",4,3,5,"DAL","TB","TB",32,"04:03",3,19,"N",78,0.0102087296545506,0.989791270345449,3.15913182625081,"SHOTGUN","3x1",22,"S",NA,NA,NA,FALSE,"TRADITIONAL",3.02999997138977,"OUTSIDE_LEFT",NA,4.69999980926514,5.105,FALSE,FALSE,FALSE,"0",NA,NA,NA,-10,-10,-0.00714668410364538,0.00714668410364538,-3.24466665880755,TRUE,NA,NA,0,"Cover-1","Man"
2022091109,2635,"(7:37) (Shotgun) C.Wentz scrambles right tackle to WAS 43 for 8 yards (D.Smoot).",3,1,10,"WAS","JAX","WAS",35,"07:37",14,9,"N",45,0.756240591406822,0.243759408593178,1.82430559722707,"SHOTGUN","2x2",20,"R",NA,NA,NA,TRUE,"SCRAMBLE",1.6599999666214,NA,NA,NA,NA,NA,FALSE,NA,"0",FALSE,"INSIDE_RIGHT",NA,8,8,0.0282136276364326,-0.0282136276364326,0.787936690496281,TRUE,"POWER",NA,0,"Cover 6-Left","Zone"
2022091107,1099,"(13:37) Br.Hall left tackle to BLT 41 for 4 yards (J.Madubuike; M.Humphrey).",2,1,10,"NYJ","BAL","BAL",45,"13:37",0,3,"N",65,0.402844928205013,0.597155071794987,3.27373356407043,"SINGLEBACK","2x2",11,"",NA,NA,NA,FALSE,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"INSIDE_LEFT",NA,4,4,-0.00230570510029793,0.00230570510029793,-0.178058815887198,FALSE,"OUTSIDE ZONE","LEAD",0,"Cover-2","Zone"
2022100300,1226,"(9:57) C.Akers right guard to SF 45 for 6 yards (A.Armstead).",2,1,10,"LA","SF","LA",49,"09:57",7,3,"N",61,0.624369706958532,0.375630293041468,2.84615108626895,"SINGLEBACK","3x1",6,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"INSIDE_RIGHT",NA,6,6,-0.00893045589327812,0.00893045589327812,0.23403592093382,FALSE,"INSIDE ZONE",NA,0,"Cover-3","Zone"
2022091500,4055,"(1:09) P.Mahomes kneels to LAC 44 for no gain.",4,1,10,"KC","LAC","LAC",44,"01:09",27,24,"N",66,0.989907129667699,0.0100928703323007,2.44557853799779,NA,NA,18,"",NA,NA,NA,FALSE,"UNKNOWN",NA,NA,NA,NA,NA,NA,NA,NA,"1",FALSE,"UNKNOWN",NA,0,0,-0.000215504318475723,0.000215504318475723,0,FALSE,"UNDEFINED",NA,0,NA,NA
2022092511,2301,"(11:01) (No Huddle, Shotgun) M.Mariota pass incomplete deep left.",3,2,6,"ATL","SEA","SEA",24,"11:01",20,17,"N",86,0.502250239253044,0.497749760746956,4.31174187385477,"PISTOL","2x1",22,"I",21,NA,NA,TRUE,"DESIGNED_ROLLOUT_LEFT",0.810000002384186,"INSIDE_BOX",3.5,3.5,NA,FALSE,TRUE,FALSE,"0",NA,NA,NA,0,0,0.0116205327212811,-0.0116205327212811,-0.583074063644744,TRUE,"OUTSIDE ZONE",NA,0,"Cover-6 Right","Zone"
2022100205,715,"(5:12) R.Penny up the middle to DET 8 for 1 yard (A.Hutchinson).",1,1,9,"SEA","DET","DET",9,"05:12",6,7,"N",101,0.388787850737572,0.611212149262428,5.34915829717647,"SINGLEBACK","2x2",8,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"OUTSIDE_RIGHT",NA,1,1,0.0148523412644863,-0.0148523412644863,-0.456332864705473,FALSE,"MAN",NA,0,"Red Zone","Other"
2022110600,2879,"(12:23) (Shotgun) M.Mariota pass incomplete deep right to K.Pitts.",4,3,8,"ATL","LAC","LAC",32,"12:23",17,14,"N",42,0.730291407555342,0.269708592444658,2.70533623662777,"SHOTGUN","3x1",6,"I",32,11.42,49.45,TRUE,"SCRAMBLE",2.54999995231628,"OUTSIDE_RIGHT",3.37,2.79999995231628,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,0,0,-0.083855502307415,0.083855502307415,-1.44445372221526,TRUE,"UNDEFINED",NA,0,"Cover-3","Zone"
2022092900,3801,"(1:13) (Shotgun) T.Bridgewater pass short left to R.Mostert to CIN 45 for 6 yards (T.Flowers).",4,3,10,"MIA","CIN","MIA",49,"01:13",27,15,"N",59,0.995961954351515,0.00403804564848542,1.60135497502051,"SHOTGUN","2x1",17,"C",-1,57.54,42.52,FALSE,"TRADITIONAL",5.1399998664856,"INSIDE_BOX",3.403,3.40300011634827,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,6,6,7.06558348610997e-05,-7.06558348610997e-05,-0.969162593362853,TRUE,NA,NA,0,"Cover 6-Left","Zone"
2022091110,1494,"(6:03) J.McKinnon left tackle to KC 30 for 5 yards (M.Dogbe, B.Baker).",2,1,10,"KC","ARI","KC",25,"06:03",7,20,"N",35,0.0583828268572688,0.941617173142731,1.02772733941674,"SINGLEBACK","2x2",16,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"INSIDE_LEFT",NA,5,5,-0.000257964245975018,0.000257964245975018,-0.205625026952475,FALSE,"COUNTER","CROSS LEAD",0,"Cover-3","Zone"
2022102306,3352,"(10:10) (Shotgun) T.Heinicke pass short right to C.Samuel pushed ob at GB 35 for 26 yards (E.Stokes). PENALTY on GB-E.Stokes, Unsportsmanlike Conduct, 15 yards, enforced at GB 35.",4,3,8,"WAS","GB","WAS",39,"10:10",20,14,"N",71,0.781937830150127,0.218062169849873,0.680333187105134,"SHOTGUN","2x2",12,"C",4,66.89,36.31,FALSE,"TRADITIONAL",5.01999998092651,"INSIDE_BOX",2.403,2.40300011634827,NA,FALSE,FALSE,FALSE,"0",NA,NA,15,26,41,0.103929128497839,-0.103929128497839,3.89996128762141,TRUE,NA,NA,0,"Cover-3","Zone"
2022110604,812,"(2:29) J.Jacobs up the middle to JAX 43 for -2 yards (R.Jenkins).",1,1,10,"LV","JAX","JAX",41,"02:29",0,7,"N",51,0.21395462192595,0.78604537807405,3.25887615326792,"I_FORM","2x1",8,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"INSIDE_RIGHT",NA,-2,-2,0.0102911982685328,-0.0102911982685328,-1.24174298113212,FALSE,"DRAW","LEAD",0,"Cover-3","Zone"
2022100913,1975,"(:13) (Shotgun) J.Burrow pass incomplete short left.",2,3,7,"CIN","BAL","BAL",22,"00:13",10,7,"N",88,0.589501339942217,0.410498660057783,2.48778851976385,"SHOTGUN","3x1",11,"I",5,NA,NA,FALSE,"TRADITIONAL",3.89000010490417,"INSIDE_BOX",3.27,3.26999998092651,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,0,0,-0.00181271508336067,0.00181271508336067,-0.0475519291940145,TRUE,NA,NA,0,"2-Man","Man"
2022091104,3502,"(14:19) M.Nelson reported in as eligible.  Ja.Williams left tackle for 1 yard, TOUCHDOWN.",4,1,1,"DET","PHI","PHI",1,"14:19",21,38,"N",11,0.056336909532547,0.943663090467453,6.31105391250458,"I_FORM","1x1",3,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"INSIDE_LEFT",NA,1,1,0.0189119819551706,-0.0189119819551706,0.688946087495424,FALSE,"PULL LEAD","LEAD",0,"Goal Line","Other"
2022102400,3164,"(10:13) (Shotgun) B.Zappe pass short right to J.Meyers to NE 39 for 4 yards (E.Jackson).",4,3,3,"NE","CHI","NE",35,"10:13",14,33,"N",75,0.0100547568872571,0.989945243112743,0.626341838389635,"SHOTGUN","3x1",11,"C",4,70.69,34.54,FALSE,"TRADITIONAL",3.89000010490417,"INSIDE_BOX",3.137,3.13700008392334,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,4,4,0.000927248504012823,-0.000927248504012823,1.35151808802038,TRUE,NA,NA,0,"Cover-1","Man"
2022092513,2878,"(1:38) R.Wilson pass incomplete short middle to M.Gordon.",3,1,10,"DEN","SF","DEN",6,"01:38",5,7,"N",16,0.389043979346752,0.610956020653248,0.0284139011055231,"I_FORM","2x1",18,"I",1,16.09,20.36,FALSE,"TRADITIONAL",5.61999988555908,"INSIDE_BOX",3.27,3.26999998092651,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,0,0,-0.0246735997498035,0.0246735997498035,-0.610622860491276,TRUE,NA,NA,0,"Quarters","Zone"
2022100211,1565,"(2:34) (Shotgun) R.Stevenson right end to GB 35 for 8 yards (R.Ford).",2,3,3,"NE","GB","GB",43,"02:34",7,3,"N",53,0.780758146196604,0.219241853803396,2.07026376802241,"SHOTGUN","2x2",9,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"OUTSIDE_RIGHT",NA,8,8,-0.0233753435313702,0.0233753435313702,1.17671999271261,FALSE,"MAN",NA,0,"Cover-1","Man"
2022090800,2572,"(1:45) (Shotgun) J.Allen pass short middle to Z.Moss to BUF 38 for 4 yards (E.Jones). BUF-R.Gilliam was injured during the play.",3,2,9,"BUF","LA","BUF",34,"01:45",10,17,"N",76,0.163962978869677,0.836037021130323,1.0500463983044,"SHOTGUN","2x2",8,"C",2,73.96,20.11,FALSE,"TRADITIONAL",2.44000005722046,"INSIDE_BOX",2.269,2.26900005340576,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,4,4,0.00645148009061813,-0.00645148009061813,-0.296789505984634,TRUE,NA,NA,0,"Cover-3 Seam","Zone"
2022100904,1883,"(1:00) (Shotgun) K.Cousins pass short left to I.Smith to MIN 31 for 7 yards (Ja.Jones).",2,2,10,"MIN","CHI","MIN",24,"01:00",21,10,"N",34,0.901082618162036,0.0989173818379641,0.610790918697603,"SHOTGUN","2x2",5,"C",4,38.02,36.74,FALSE,"TRADITIONAL",3.00999999046326,"INSIDE_BOX",2.822,2.82200002670288,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,7,7,0.00146904401481152,-0.00146904401481152,-0.0782006564550102,TRUE,NA,NA,0,"Cover-2","Zone"
2022092503,2464,"(8:58) (Shotgun) J.Allen pass short right to Q.Morris to MIA 37 for 15 yards (J.Holland).",3,3,4,"BUF","MIA","BUF",48,"08:58",14,14,"N",58,0.405936289578676,0.594063710421324,1.64015488745645,"SHOTGUN","2x2",6,"C",15,72.3,5.49,FALSE,"TRADITIONAL",1.62999999523163,"INSIDE_BOX",2.59,2.58999991416931,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,15,15,-0.0560115128755569,0.0560115128755569,2.14819435216486,TRUE,NA,NA,0,"Cover-2","Zone"
2022091812,2012,"(12:19) (Shotgun) A.Jones left tackle to GB 26 for 7 yards (A.Muhammad).",3,2,5,"GB","CHI","GB",19,"12:19",24,7,"N",29,0.978826141450554,0.0211738585494459,0.452843608800322,"SHOTGUN","2x2",7,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"INSIDE_RIGHT",NA,7,7,0.00105475867167115,-0.00105475867167115,0.936862401664257,FALSE,"PULL LEAD",NA,1,"Cover-3","Zone"
2022100200,3018,"(15:00) (Shotgun) D.Cook right end to NO 27 for 7 yards (P.Williams).",4,3,21,"MIN","NO","NO",34,"15:00",14,16,"N",44,0.291899960488081,0.708100039511919,2.24632964760531,"SHOTGUN","2x2",18,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"OUTSIDE_RIGHT",NA,7,7,0.00496460124850273,-0.00496460124850273,-0.207424843683839,FALSE,"POWER",NA,0,"Cover-3","Zone"
2022110602,1917,"(1:31) (Shotgun) P.Walker pass short right to T.Tremble pushed ob at CAR 14 for 3 yards (A.Davis-Gaither).",2,1,10,"CAR","CIN","CAR",11,"01:31",28,0,"N",99,0.99525841709692,0.00474158290307969,0.583733812440187,"SHOTGUN","2x2",16,"C",0,99.32,46.17,FALSE,"TRADITIONAL",1.73000001907349,"INSIDE_BOX",1.869,1.86899995803833,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,3,3,0.00017539830878377,-0.00017539830878377,-0.319350948324427,TRUE,NA,NA,0,"Cover-2","Zone"
2022092513,679,"(5:09) (Shotgun) J.Garoppolo sacked at SF 26 for -10 yards (J.Jewell).",1,3,9,"SF","DEN","SF",36,"05:09",0,7,"N",74,0.262630384415388,0.737369615584612,0.684534243773669,"SHOTGUN","2x2",16,"S",NA,NA,NA,FALSE,"TRADITIONAL",4.30000019073486,"INSIDE_BOX",NA,NA,4.037,FALSE,FALSE,FALSE,"0",NA,NA,NA,-10,-10,0.0406460762023926,-0.0406460762023926,-2.47921869903803,TRUE,NA,NA,0,"Cover-1","Man"
2022091810,2830,"(6:52) (Shotgun) M.Gordon right end to 50 for 1 yard (K.Grugier-Hill). Penalty on DEN-L.Cushenberry, Offensive Holding, declined.",3,3,3,"DEN","HOU","DEN",49,"06:52",6,9,"N",61,0.675240345299244,0.324759654700756,1.79608217300847,"SHOTGUN","3x1",3,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"INSIDE_RIGHT",0,1,1,-0.0780327208340168,0.0780327208340168,-2.0307495854795,FALSE,"INSIDE ZONE","READ OPTION",0,"Cover-3","Zone"
2022091100,4032,"(:48) (Shotgun) J.Winston pass deep left to J.Landry ran ob at ATL 40 for 40 yards (R.Grant).",4,1,10,"NO","ATL","NO",20,"00:48",26,24,"N",30,0.802153185009956,0.197846814990044,0.283440290950239,"SHOTGUN","3x1",9,"C",40,66.11,50.73,FALSE,"TRADITIONAL",4.90000009536743,"INSIDE_BOX",3.403,3.40300011634827,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,40,40,-0.367994546828171,0.367994546828171,2.06399923824938,TRUE,NA,NA,0,"2-Man","Man"
2022100911,1179,"(10:54) (No Huddle) J.Hurts up the middle to ARZ 1 for no gain (B.Niemann; C.Thomas).",2,1,1,"PHI","ARI","ARI",1,"10:54",0,7,"N",109,0.112151661887765,0.887848338112235,6.42226043809205,"JUMBO","1x1",18,"",NA,NA,NA,FALSE,"QB_SNEAK",1.28999996185303,NA,NA,NA,NA,NA,NA,NA,"0",TRUE,"INSIDE_LEFT",NA,0,0,0.0074576810002327,-0.0074576810002327,-0.352035331947263,FALSE,"SNEAK",NA,0,"Cover-0","Man"
2022100204,447,"(6:23) E.Elliott left guard to DAL 17 for 2 yards (J.Allen; C.Holcomb).",1,2,5,"DAL","WAS","DAL",15,"06:23",3,0,"N",95,0.655533086508512,0.344466913491488,0.25627362402156,"SINGLEBACK","3x1",9,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"INSIDE_RIGHT",NA,2,2,-0.0171543508768082,0.0171543508768082,-0.773445558268577,FALSE,"OUTSIDE ZONE",NA,0,"Cover-2","Zone"
2022100901,3192,"(14:03) (Shotgun) K.Pickett pass short left to J.Warren pushed ob at PIT 35 for 10 yards (T.Bernard, D.Hamlin).",4,1,10,"PIT","BUF","PIT",25,"14:03",38,3,"N",85,0.999144520639675,0.000855479360325262,1.50664540100843,"SHOTGUN","3x1",13,"C",0,85.51,11.35,FALSE,"TRADITIONAL",1.47000002861023,"INSIDE_BOX",2.235,2.23499989509583,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,10,10,1.63887161761522e-05,-1.63887161761522e-05,0.459727288689464,TRUE,NA,NA,0,"Cover-2","Zone"
2022101601,203,"(12:20) R.Stevenson right guard to CLV 38 for 4 yards (I.Rochell).",1,2,8,"NE","CLE","CLE",42,"12:20",0,0,"N",68,0.543298590928316,0.456701409071684,2.77341946726665,"SINGLEBACK","3x1",7,"",NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",FALSE,"INSIDE_RIGHT",NA,4,4,0.00309601053595543,-0.00309601053595543,-0.206616810290143,FALSE,"MAN",NA,0,"Cover-1","Man"
2022092508,477,"(8:19) J.Hurts sacked at PHI 41 for -3 yards (J.Davis).",1,1,10,"PHI","WAS","PHI",44,"08:19",0,0,"N",54,0.360195774585009,0.639804225414991,2.7085305377841,"SINGLEBACK","3x1",15,"S",NA,NA,NA,TRUE,"SCRAMBLE_ROLLOUT_RIGHT",5.75,"OUTSIDE_RIGHT",NA,2.40000009536743,5.15,FALSE,FALSE,FALSE,"0",NA,NA,NA,-3,-3,0.018955584615469,-0.018955584615469,-1.2041444843635,TRUE,"OUTSIDE ZONE",NA,0,"Cover 6-Left","Zone"
2022100909,1002,"(14:55) (Shotgun) R.Tannehill sacked at TEN 23 for -7 yards (M.Sweat).",2,3,5,"TEN","WAS","TEN",30,"14:55",3,7,"N",80,0.322391234338284,0.677608765661716,0.168704247102141,"SHOTGUN","3x1",7,"S",NA,NA,NA,FALSE,"TRADITIONAL",3.27999997138977,"OUTSIDE_RIGHT",NA,4.09999990463257,4.037,FALSE,FALSE,FALSE,"0",NA,NA,NA,-7,-7,0.0483195781707764,-0.0483195781707764,-2.30296693369746,TRUE,NA,NA,0,"Cover 6-Left","Zone"
2022102400,267,"(11:07) J.Fields pass short left to E.St. Brown ran ob at NE 29 for 11 yards (J.Mills).",1,1,10,"CHI","NE","NE",40,"11:07",0,0,"N",50,0.710362005978823,0.289637994021177,3.58706960652489,"SINGLEBACK","2x2",16,"C",9,41.4,12.7,TRUE,"DESIGNED_ROLLOUT_LEFT",6.36999988555908,"OUTSIDE_LEFT",3.7,2.90000009536743,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,11,11,-0.0143403932452202,0.0143403932452202,0.660857233451679,TRUE,"OUTSIDE ZONE",NA,0,"Quarters","Zone"
2022092501,2763,"(3:25) (Shotgun) D.Mills pass short right to P.Dorsett pushed ob at CHI 11 for 15 yards (J.Brisker).",3,3,7,"HOU","CHI","CHI",26,"03:25",20,17,"N",84,0.563091065734625,0.436908934265375,3.44860829808749,"EMPTY","3x2",11,"C",15,98.27,0.41,FALSE,"TRADITIONAL",5.05999994277954,"OUTSIDE_RIGHT",3.904,3.79999995231628,NA,FALSE,FALSE,FALSE,"0",NA,NA,NA,15,15,-0.0721112042665482,0.0721112042665482,1.7060156603111,TRUE,NA,NA,0,"Cover-2","Zone"
